keyword,id,result_order,year,HTML,Text,pdf,DOC,other_type,book,edu,org,com,other_domain,exact_keyword_title,all_word,citation#,title_length,occurences_title,colon,doc,survey,tutorial,review,position_k,position_d,label,title,src
supply chain,2096356985,3,2006,False,False,False,False,False,False,False,False,False,False,False,False,1715,44,0,True,False,True,False,False,0.0,0.8571428571428571,1,RFID security and privacy: a research survey,http://dx.doi.org/10.1109/JSAC.2005.861395
supply chain,1606925814,4,2011,True,False,False,False,False,True,False,False,False,False,True,True,2155,37,2,False,False,False,False,False,0.5,0.0,1,Logistics and supply chain management,http://opac.pip-semarang.ac.id/index.php?p=show_detail&id=7861&keywords=
supply chain,2026816730,5,2008,True,False,False,False,False,False,False,False,False,False,True,True,3478,90,2,False,False,False,False,True,0.8076923076923077,0.2307692307692307,1,From a literature review to a conceptual framework for sustainable supply chain management,https://www.infona.pl/resource/bwmeta1.element.elsevier-05b32749-5e44-31cf-8869-3b38f1f8efa7
span tree,241117969,1,2004,False,False,False,False,False,False,False,False,False,False,False,False,330,63,0,False,False,False,False,False,0.0,0.0,-1,Graphviz and Dynagraph  Static and Dynamic Graph Drawing Tools,http://dblp.uni-trier.de/db/books/collections/Juenger2004.html#EllsonGKNW04
span tree,1614703486,2,1993,True,False,False,False,False,False,False,False,False,False,False,False,211,50,0,False,False,False,False,False,0.0,0.0,-1,Some applications of Rabins fingerprinting method,https://link.springer.com/chapter/10.1007/978-1-4613-9323-8_11
span tree,2143831227,3,2012,False,False,True,False,False,False,False,False,False,False,False,False,70,41,0,False,False,False,False,False,0.0,0.0,0,On the density of maximal 1-planar graphs,https://link.springer.com/content/pdf/10.1007%2F978-3-642-36763-2_29.pdf
span tree,4368930,4,2003,True,False,False,False,False,False,False,False,False,False,False,False,115,66,0,False,False,False,False,False,0.0,0.0,-1,Discrete Geometry on Red and Blue Points in the Plane  A Survey ,https://core.ac.uk/display/20799785
span tree,1508113861,5,2014,False,False,False,False,False,False,False,False,False,False,False,False,37,47,0,False,False,False,False,False,0.0,0.0,0,Almost-Tight Distributed Minimum Cut Algorithms,https://doi.org/10.1007/978-3-662-45174-8_30
motion estimation,2105101328,1,2013,False,False,False,False,False,False,False,False,False,False,False,False,2673,45,0,False,False,False,False,False,0.0,0.0,1,Action Recognition with Improved Trajectories,http://dblp.uni-trier.de/db/conf/iccv/iccv2013.html#WangS13a
motion estimation,1995903777,2,2006,False,False,False,False,False,False,False,False,False,False,False,False,4291,25,0,True,False,True,False,False,0.0,0.75,1,Object tracking: A survey,http://dblp.uni-trier.de/db/journals/csur/csur38.html#YilmazJS06
motion estimation,2092663520,3,2011,False,False,True,False,False,False,False,False,False,False,False,False,3208,84,0,False,False,False,False,False,0.0,0.0,0,A First-Order Primal-Dual Algorithm for Convex Problems with Applications to Imaging,https://hal.archives-ouvertes.fr/hal-00490826/document
motion estimation,2139047213,4,2008,False,False,False,False,False,False,False,False,False,False,False,False,2741,47,0,False,False,False,False,False,0.0,0.0,1,Incremental Learning for Robust Visual Tracking,http://dx.doi.org/10.1007/s11263-007-0075-7
motion estimation,2951261569,5,2017,False,False,True,False,False,False,False,False,False,False,False,False,242,56,0,False,False,False,False,False,0.0,0.0,1,Unsupervised Learning of Depth and Ego-Motion from Video,http://export.arxiv.org/pdf/1704.07813
rough sets,2330022088,1,2011,False,False,True,False,False,True,False,False,False,False,False,False,5335,47,0,True,False,False,False,False,0.0,0.0,1,Fuzzy Sets and Systems: Theory and Applications,https://link.springer.com/content/pdf/10.1057%2Fjors.1982.38.pdf
rough sets,1557923305,2,1991,False,False,True,False,False,True,False,False,False,False,False,False,7567,55,0,True,False,False,False,False,0.0,0.0,-1,Rough Sets: Theoretical Aspects of Reasoning about Data,http://bcpw.bg.pw.edu.pl/Content/1845/ZP_ksiazka.pdf
rough sets,2143451122,3,2007,False,False,False,False,False,False,False,False,False,False,True,True,1775,23,2,False,False,False,False,False,0.625,0.0,1,Rudiments of rough sets,http://dx.doi.org/10.1016/j.ins.2006.06.003
rough sets,2340020088,4,1995,True,False,False,False,False,False,False,False,False,False,False,False,3168,10,1,False,False,False,False,False,0.5,0.0,-1,Rough sets,https://dl.acm.org/doi/10.1145/219717.219791
rough sets,183560287,5,1997,False,False,False,False,True,True,False,False,False,False,False,False,2352,27,0,False,False,False,False,False,0.0,0.0,-1,Principles and Applications,http://dl.acm.org/citation.cfm?id=549965
linked data,2015191210,1,2009,True,False,False,False,False,False,False,False,False,False,False,False,4024,30,0,False,False,False,False,False,0.0,0.0,1,Linked Data - the story so far,https://core.ac.uk/display/18408186
linked data,1552847225,2,2015,False,False,False,False,False,False,False,False,False,False,False,False,1785,77,0,False,False,False,False,False,0.0,0.0,1,"DBpedia - A Large-scale, Multilingual Knowledge Base Extracted from Wikipedia",http://dblp.uni-trier.de/db/journals/semweb/semweb6.html#LehmannIJJKMHMK15
linked data,1993977866,3,2011,False,False,False,False,False,True,False,False,False,False,False,False,1473,54,0,True,False,False,False,False,0.0,0.0,0,Linked Data: Evolving the Web into a Global Data Space,http://ieeexplore.ieee.org/xpl/abstractToc.jsp?reload=true&bkn=6812934
linked data,3121970007,4,2009,True,False,False,False,False,False,False,False,False,False,False,False,19,53,0,False,False,False,False,False,0.0,0.0,0,DBpedia - A Crystallization Point for the Web of Data,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3199424
formal concept analysis,1503729935,1,1998,True,False,False,False,False,True,False,False,False,False,False,False,3998,49,0,True,False,False,False,False,0.0,0.0,-1,Formal Concept Analysis: Mathematical Foundations,http://tubiblio.ulb.tu-darmstadt.de/7888/
formal concept analysis,1851672339,2,2009,False,False,False,False,False,False,False,False,False,False,False,False,2015,74,0,True,False,False,False,False,0.0,0.0,0,RESTRUCTURING LATTICE THEORY: AN APPROACH BASED ON HIERARCHIES OF CONCEPTS,https://link.springer.com/content/pdf/10.1007%2F978-3-642-01815-2_23.pdf
formal concept analysis,2396903734,3,2013,True,False,False,False,False,True,False,False,False,False,False,False,1929,23,0,False,False,False,False,False,0.0,0.0,0,Formal Concept Analysis,http://core.ac.uk/display/21031141
formal concept analysis,1549014378,4,2006,False,False,False,False,False,False,False,False,False,False,False,False,820,57,0,True,False,False,False,False,0.0,0.0,1,Information retrieval in folksonomies: search and ranking,http://dblp.uni-trier.de/db/conf/esws/eswc2006.html#HothoJSS06
formal concept analysis,2795435272,5,2018,False,False,False,False,False,False,False,False,False,False,False,False,274,73,0,True,False,False,False,False,0.0,0.0,1,Privacy Risk in Machine Learning: Analyzing the Connection to Overfitting,https://doi.org/10.1109/CSF.2018.00027
evolutionary computation,2126105956,1,2002,False,False,False,False,False,False,False,False,False,False,False,False,27432,60,0,True,False,False,False,False,0.0,0.0,0,A fast and elitist multiobjective genetic algorithm: NSGA-II,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=996017&isnumber=21497
evolutionary computation,2076063813,2,2015,False,False,False,False,False,False,False,False,False,False,False,False,9464,32,0,False,False,False,False,False,0.0,0.0,1,Deep learning in neural networks,http://doi.org/10.1016/j.neunet.2014.09.003
evolutionary computation,1639032689,3,1988,False,False,True,False,False,True,False,False,False,False,False,False,15266,64,0,False,False,False,False,False,0.0,0.0,-1,"Genetic algorithms in search, optimization, and machine learning",http://www.gbv.de/dms/ilmenau/toc/01600020X.PDF
evolutionary computation,1595498733,4,2001,False,False,True,False,False,True,False,False,False,False,False,False,11724,58,0,False,False,False,False,False,0.0,0.0,-1,Multi-Objective Optimization Using Evolutionary Algorithms,http://www.gbv.de/dms/ilmenau/toc/328157252.PDF
evolutionary computation,2165299997,5,1998,True,False,False,False,False,False,False,False,False,False,False,False,8338,35,0,False,False,False,False,False,0.0,0.0,-1,A modified particle swarm optimizer,https://ieeexplore.ieee.org/document/699146/
greedy algorithm,2136922672,1,2006,False,False,False,False,False,False,False,False,False,False,False,False,10988,46,1,False,False,False,False,False,0.375,0.0,1,A fast learning algorithm for deep belief nets,http://dblp.uni-trier.de/db/journals/neco/neco18.html#HintonOT06
greedy algorithm,2127271355,2,2007,False,False,False,False,False,False,False,False,False,False,False,False,7392,72,0,False,False,False,False,False,0.0,0.0,0,Signal Recovery From Random Measurements Via Orthogonal Matching Pursuit,http://ieeexplore.ieee.org/document/4385788/authors
greedy algorithm,2107941094,3,1996,False,False,False,False,False,False,False,False,False,False,False,False,9254,58,0,True,False,False,False,False,0.0,0.0,-1,Ant system: optimization by a colony of cooperating agents,http://dx.doi.org/10.1109/3477.484436
greedy algorithm,2116148865,4,2004,False,False,False,False,False,False,False,False,False,False,False,False,3201,59,1,True,False,False,False,False,0.0,0.0,-1,Greed is good: algorithmic results for sparse approximation,http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1337101
greedy algorithm,2768348081,5,2017,False,False,True,False,False,False,False,False,False,False,False,False,1770,60,0,True,False,False,False,False,0.0,0.0,0,LightGBM: a highly efficient gradient boosting decision tree,https://papers.nips.cc/paper/2017/file/6449f44a102fde848669bdd9eb6b76fa-Paper.pdf
stream cipher,2787557363,1,2007,False,False,False,False,True,False,False,False,False,False,False,False,3,42,0,True,False,False,False,False,0.0,0.0,1,PRESENT: An Ultra-Lightweight Block Cipher,https://lirias.kuleuven.be/handle/123456789/260386
stream cipher,2147929033,2,2000,False,False,False,False,False,False,False,False,False,False,False,False,2467,51,0,False,False,False,False,False,0.0,0.0,-1,Practical techniques for searches on encrypted data,http://dx.doi.org/10.1109/SECPRI.2000.848445
stream cipher,1556597491,3,2001,False,False,True,False,False,False,False,False,False,False,False,False,934,49,0,False,False,False,False,False,0.0,0.0,-1,Weaknesses in the Key Scheduling Algorithm of RC4,https://link.springer.com/content/pdf/10.1007/3-540-45537-x_1.pdf
stream cipher,2170269447,4,2011,False,False,False,False,False,False,False,False,False,False,False,False,546,41,0,False,False,False,False,False,0.0,0.0,-1,Reversible Data Hiding in Encrypted Image,http://dx.doi.org/10.1109/LSP.2011.2114651
tabu search,2107941094,1,1996,False,False,False,False,False,False,False,False,False,False,False,False,9254,58,0,True,False,False,False,False,0.0,0.0,-1,Ant system: optimization by a colony of cooperating agents,http://dx.doi.org/10.1109/3477.484436
tabu search,1596914020,2,2008,True,False,False,False,False,True,False,False,False,False,False,False,2774,40,0,False,False,False,False,False,0.0,0.0,0,Nature-Inspired Metaheuristic Algorithms,https://ci.nii.ac.jp/ncid/BB0976847X
tabu search,2101812529,3,2010,False,False,True,False,False,False,False,False,False,False,False,False,42,42,0,False,False,False,False,False,0.0,0.0,0,A New Metaheuristic Bat-Inspired Algorithm,https://arxiv.org/pdf/1004.4170v1
tabu search,2339500526,4,1997,True,False,False,False,False,True,False,False,False,False,False,False,5924,11,0,False,False,False,False,False,0.0,0.0,-1,Tabu Search,https://www.amazon.com/Tabu-Search-Fred-W-Glover/dp/079239965X
tabu search,1613273921,5,2009,False,False,True,False,False,True,False,False,False,False,False,False,1987,45,0,True,False,False,False,False,0.0,0.0,0,Metaheuristics: From Design to Implementation,https://cds.cern.ch/record/1253694/files/9780470278581_TOC.pdf
singular value decomposition,2128728535,1,2010,False,False,True,False,False,False,False,False,False,False,False,False,4169,28,0,False,False,False,False,False,0.0,0.0,1,Principal component analysis,http://people.duke.edu/~hpgavin/SystemID/References/Abdi-PCA-2010.pdf
singular value decomposition,2099866409,2,2007,False,False,False,False,False,False,False,False,False,False,False,False,1456,57,0,False,False,False,False,False,0.0,0.0,1,Restricted Boltzmann machines for collaborative filtering,http://dblp.uni-trier.de/db/conf/icml/icml2007.html#SalakhutdinovMH07
singular value decomposition,2117756735,3,2011,False,False,True,False,False,False,False,False,False,False,False,False,2700,110,0,True,False,False,False,False,0.0,0.0,0,Finding Structure with Randomness: Probabilistic Algorithms for Constructing Approximate Matrix Decompositions,http://pages.cs.wisc.edu/~brecht/cs838docs/HMT09-Finding-Structure-TR.pdf
singular value decomposition,1975900269,4,2006,False,False,False,False,False,False,False,False,False,False,False,False,2355,35,0,False,False,False,False,False,0.0,0.0,0,Sparse Principal Component Analysis,http://www.loria.fr/~berger/Enseignement/Master2/Exposes/spc_jcgs.pdf
robotics,2150066425,1,2012,False,False,False,False,False,False,False,False,False,False,False,False,6297,69,0,False,False,False,False,False,0.0,0.0,1,Are we ready for autonomous driving? The KITTI vision benchmark suite,http://ieeexplore.ieee.org/document/6248074/citations
robotics,2271840356,2,2015,False,False,True,False,False,False,False,False,False,False,False,False,5878,77,0,True,False,False,False,False,0.0,0.0,1,TensorFlow: Large-Scale Machine Learning on Heterogeneous Distributed Systems,http://datascienceassn.org/sites/default/files/TensorFlow%20-%20Large-Scale%20Machine%20Learning%20on%20Heterogeneous%20Distributed%20Systems.pdf
